"","rep","sim","recap","mut","sample","T2","T1","CS","AS","NE","Na","Nc","Ns","mut_rate","POP_SIZE","P_D","DISPERSAL_SIGMA","YEAR_SHAPE"
"2925","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_631599_4","4261309158998","220564","631599","4",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,5.32442427002893e-09,120.8265,0.1093,1.2057,1.7478
"2926","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_684631_0","4261309158998","220564","684631","0",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,NA,120.8265,0.1093,1.2057,1.7478
"2927","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_684631_1","4261309158998","220564","684631","1",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,3.2077819174357e-09,120.8265,0.1093,1.2057,1.7478
"2928","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_684631_2","4261309158998","220564","684631","2",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,3.2077819174357e-09,120.8265,0.1093,1.2057,1.7478
"2929","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_684631_3","4261309158998","220564","684631","3",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,3.2077819174357e-09,120.8265,0.1093,1.2057,1.7478
"2930","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_684631_4","4261309158998","220564","684631","4",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,3.2077819174357e-09,120.8265,0.1093,1.2057,1.7478
"2931","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_770030_0","4261309158998","220564","770030","0",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,3.25527658032441e-09,120.8265,0.1093,1.2057,1.7478
"2932","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_770030_1","4261309158998","220564","770030","1",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,4.51671345779478e-09,120.8265,0.1093,1.2057,1.7478
"2933","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_770030_2","4261309158998","220564","770030","2",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,4.51671345779478e-09,120.8265,0.1093,1.2057,1.7478
"2934","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_770030_3","4261309158998","220564","770030","3",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,4.51671345779478e-09,120.8265,0.1093,1.2057,1.7478
"2935","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_220564_770030_4","4261309158998","220564","770030","4",373459.874240893,526337.146564697,0.550657178209309,0.397543793925758,75501.930568301,5618.09671215648,8104.64535317854,12123.7230618493,4.51671345779478e-09,120.8265,0.1093,1.2057,1.7478
"2936","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_306040_0","4261309158998","729736","306040","0",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.23886336854847e-09,120.8265,0.1093,1.2057,1.7478
"2937","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_306040_1","4261309158998","729736","306040","1",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.31412293853717e-09,120.8265,0.1093,1.2057,1.7478
"2938","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_306040_2","4261309158998","729736","306040","2",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.31412293853717e-09,120.8265,0.1093,1.2057,1.7478
"2939","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_306040_3","4261309158998","729736","306040","3",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.31412293853717e-09,120.8265,0.1093,1.2057,1.7478
"2940","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_306040_4","4261309158998","729736","306040","4",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.31412293853717e-09,120.8265,0.1093,1.2057,1.7478
"2941","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_460671_0","4261309158998","729736","460671","0",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,3.49971967550715e-09,120.8265,0.1093,1.2057,1.7478
"2942","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_460671_1","4261309158998","729736","460671","1",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.37682582480624e-09,120.8265,0.1093,1.2057,1.7478
"2943","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_460671_2","4261309158998","729736","460671","2",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.37682582480624e-09,120.8265,0.1093,1.2057,1.7478
"2944","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_460671_3","4261309158998","729736","460671","3",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.37682582480624e-09,120.8265,0.1093,1.2057,1.7478
"2945","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_460671_4","4261309158998","729736","460671","4",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.37682582480624e-09,120.8265,0.1093,1.2057,1.7478
"2946","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_463569_0","4261309158998","729736","463569","0",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,NA,120.8265,0.1093,1.2057,1.7478
"2947","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_463569_1","4261309158998","729736","463569","1",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,3.49971967550715e-09,120.8265,0.1093,1.2057,1.7478
"2948","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_463569_2","4261309158998","729736","463569","2",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,3.49971967550715e-09,120.8265,0.1093,1.2057,1.7478
"2949","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_463569_3","4261309158998","729736","463569","3",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,3.49971967550715e-09,120.8265,0.1093,1.2057,1.7478
"2950","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_463569_4","4261309158998","729736","463569","4",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,3.49971967550715e-09,120.8265,0.1093,1.2057,1.7478
"2951","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_613579_0","4261309158998","729736","613579","0",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.27529145066293e-09,120.8265,0.1093,1.2057,1.7478
"2952","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_613579_1","4261309158998","729736","613579","1",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.23886336854847e-09,120.8265,0.1093,1.2057,1.7478
"2953","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_613579_2","4261309158998","729736","613579","2",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.23886336854847e-09,120.8265,0.1093,1.2057,1.7478
"2954","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_613579_3","4261309158998","729736","613579","3",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.23886336854847e-09,120.8265,0.1093,1.2057,1.7478
"2955","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_613579_4","4261309158998","729736","613579","4",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,5.23886336854847e-09,120.8265,0.1093,1.2057,1.7478
"2956","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_813119_0","4261309158998","729736","813119","0",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.37682582480624e-09,120.8265,0.1093,1.2057,1.7478
"2957","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_813119_1","4261309158998","729736","813119","1",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.27529145066293e-09,120.8265,0.1093,1.2057,1.7478
"2958","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_813119_2","4261309158998","729736","813119","2",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.27529145066293e-09,120.8265,0.1093,1.2057,1.7478
"2959","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_813119_3","4261309158998","729736","813119","3",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.27529145066293e-09,120.8265,0.1093,1.2057,1.7478
"2960","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_729736_813119_4","4261309158998","729736","813119","4",379194.863627157,547978.849102955,0.561800659869147,0.378994255941618,65669.1687439878,8244.45184556752,5857.25219750368,12111.7208695278,2.27529145066293e-09,120.8265,0.1093,1.2057,1.7478
"2961","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_51138_0","4261309158998","851798","51138","0",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,5.21320675183684e-09,120.8265,0.1093,1.2057,1.7478
"2962","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_51138_1","4261309158998","851798","51138","1",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,3.84737077512048e-09,120.8265,0.1093,1.2057,1.7478
"2963","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_51138_2","4261309158998","851798","51138","2",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,3.84737077512048e-09,120.8265,0.1093,1.2057,1.7478
"2964","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_51138_3","4261309158998","851798","51138","3",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,3.84737077512048e-09,120.8265,0.1093,1.2057,1.7478
"2965","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_51138_4","4261309158998","851798","51138","4",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,3.84737077512048e-09,120.8265,0.1093,1.2057,1.7478
"2966","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_532844_0","4261309158998","851798","532844","0",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,3.84737077512048e-09,120.8265,0.1093,1.2057,1.7478
"2967","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_532844_1","4261309158998","851798","532844","1",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.31013988017909e-09,120.8265,0.1093,1.2057,1.7478
"2968","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_532844_2","4261309158998","851798","532844","2",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.31013988017909e-09,120.8265,0.1093,1.2057,1.7478
"2969","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_532844_3","4261309158998","851798","532844","3",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.31013988017909e-09,120.8265,0.1093,1.2057,1.7478
"2970","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_532844_4","4261309158998","851798","532844","4",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.31013988017909e-09,120.8265,0.1093,1.2057,1.7478
"2971","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_538886_0","4261309158998","851798","538886","0",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.56139048879374e-09,120.8265,0.1093,1.2057,1.7478
"2972","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_538886_1","4261309158998","851798","538886","1",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,5.21320675183684e-09,120.8265,0.1093,1.2057,1.7478
"2973","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_538886_2","4261309158998","851798","538886","2",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,5.21320675183684e-09,120.8265,0.1093,1.2057,1.7478
"2974","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_538886_3","4261309158998","851798","538886","3",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,5.21320675183684e-09,120.8265,0.1093,1.2057,1.7478
"2975","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_538886_4","4261309158998","851798","538886","4",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,5.21320675183684e-09,120.8265,0.1093,1.2057,1.7478
"2976","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_730521_0","4261309158998","851798","730521","0",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,NA,120.8265,0.1093,1.2057,1.7478
"2977","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_730521_1","4261309158998","851798","730521","1",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.35469353328058e-09,120.8265,0.1093,1.2057,1.7478
"2978","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_730521_2","4261309158998","851798","730521","2",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.35469353328058e-09,120.8265,0.1093,1.2057,1.7478
"2979","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_730521_3","4261309158998","851798","730521","3",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.35469353328058e-09,120.8265,0.1093,1.2057,1.7478
"2980","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_730521_4","4261309158998","851798","730521","4",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.35469353328058e-09,120.8265,0.1093,1.2057,1.7478
"2981","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_958773_0","4261309158998","851798","958773","0",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.35469353328058e-09,120.8265,0.1093,1.2057,1.7478
"2982","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_958773_1","4261309158998","851798","958773","1",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.56139048879374e-09,120.8265,0.1093,1.2057,1.7478
"2983","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_958773_2","4261309158998","851798","958773","2",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.56139048879374e-09,120.8265,0.1093,1.2057,1.7478
"2984","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_958773_3","4261309158998","851798","958773","3",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.56139048879374e-09,120.8265,0.1093,1.2057,1.7478
"2985","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_851798_958773_4","4261309158998","851798","958773","4",389653.60404968,653759.964735368,0.467663266951825,0.496708309631314,20433.702243835,9485.41084458944,5827.32524037525,12122.0953713638,4.56139048879374e-09,120.8265,0.1093,1.2057,1.7478
"2986","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_193519_0","4261309158998","905864","193519","0",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,NA,120.8265,0.1093,1.2057,1.7478
"2987","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_193519_1","4261309158998","905864","193519","1",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.54726134133491e-09,120.8265,0.1093,1.2057,1.7478
"2988","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_193519_2","4261309158998","905864","193519","2",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.54726134133491e-09,120.8265,0.1093,1.2057,1.7478
"2989","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_193519_3","4261309158998","905864","193519","3",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.54726134133491e-09,120.8265,0.1093,1.2057,1.7478
"2990","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_193519_4","4261309158998","905864","193519","4",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.54726134133491e-09,120.8265,0.1093,1.2057,1.7478
"2991","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_224906_0","4261309158998","905864","224906","0",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.51786501908944e-09,120.8265,0.1093,1.2057,1.7478
"2992","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_224906_1","4261309158998","905864","224906","1",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.65046515362012e-09,120.8265,0.1093,1.2057,1.7478
"2993","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_224906_2","4261309158998","905864","224906","2",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.65046515362012e-09,120.8265,0.1093,1.2057,1.7478
"2994","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_224906_3","4261309158998","905864","224906","3",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.65046515362012e-09,120.8265,0.1093,1.2057,1.7478
"2995","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_224906_4","4261309158998","905864","224906","4",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.65046515362012e-09,120.8265,0.1093,1.2057,1.7478
"2996","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_69950_0","4261309158998","905864","69950","0",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.54726134133491e-09,120.8265,0.1093,1.2057,1.7478
"2997","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_69950_1","4261309158998","905864","69950","1",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.58377556785191e-09,120.8265,0.1093,1.2057,1.7478
"2998","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_69950_2","4261309158998","905864","69950","2",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.58377556785191e-09,120.8265,0.1093,1.2057,1.7478
"2999","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_69950_3","4261309158998","905864","69950","3",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.58377556785191e-09,120.8265,0.1093,1.2057,1.7478
"3000","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_69950_4","4261309158998","905864","69950","4",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.58377556785191e-09,120.8265,0.1093,1.2057,1.7478
"3001","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_873621_0","4261309158998","905864","873621","0",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.40230466743853e-09,120.8265,0.1093,1.2057,1.7478
"3002","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_873621_1","4261309158998","905864","873621","1",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.51786501908944e-09,120.8265,0.1093,1.2057,1.7478
"3003","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_873621_2","4261309158998","905864","873621","2",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.51786501908944e-09,120.8265,0.1093,1.2057,1.7478
"3004","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_873621_3","4261309158998","905864","873621","3",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.51786501908944e-09,120.8265,0.1093,1.2057,1.7478
"3005","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_873621_4","4261309158998","905864","873621","4",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.51786501908944e-09,120.8265,0.1093,1.2057,1.7478
"3006","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_888555_0","4261309158998","905864","888555","0",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,4.58377556785191e-09,120.8265,0.1093,1.2057,1.7478
"3007","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_888555_1","4261309158998","905864","888555","1",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.40230466743853e-09,120.8265,0.1093,1.2057,1.7478
"3008","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_888555_2","4261309158998","905864","888555","2",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.40230466743853e-09,120.8265,0.1093,1.2057,1.7478
"3009","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_888555_3","4261309158998","905864","888555","3",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.40230466743853e-09,120.8265,0.1093,1.2057,1.7478
"3010","post_21000_2022-12-05//run_2022-12-05_000044/sim_4261309158998_stats_mut/stats_905864_888555_4","4261309158998","905864","888555","4",399132.001172981,684697.185950461,0.570506796843914,0.365762919869101,12880.4058780347,6847.16748779819,3058.17088080358,12131.6205661544,3.40230466743853e-09,120.8265,0.1093,1.2057,1.7478
